time/fps,rollout/ep_rew_mean,time/time_elapsed,rollout/ep_len_mean,time/iterations,time/total_timesteps,train/n_updates,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/explained_variance,train/clip_range,train/loss,train/value_loss,train/learning_rate,train/clip_fraction,eval/mean_ep_length,eval/mean_reward
170,146.97,111,146.97,593,18976,11840,-0.0038129039108753203,0.0015531089,-0.2092190459370613,0.8457917869091034,0.2,-0.004638201557099819,7.037941941234749e-06,0.0003,0.05625,,
170,146.97,111,146.97,594,19008,11860,-0.008267571311444044,0.019004935,-0.1818596325814724,0.9842877350747585,0.2,-0.024428710341453552,2.8362247849145206e-05,0.0003,0.034375,,
170,146.97,111,146.97,595,19040,11880,-0.0014298420865088701,0.0006837025,-0.21678310632705688,0.7215456962585449,0.2,-0.00675743306055665,2.8647827821259853e-05,0.0003,0.0796875,,
170,146.97,112,146.97,596,19072,11900,-0.008033306058496236,0.0043301973,-0.2183798685669899,0.47500765323638916,0.2,-0.010070894844830036,2.5017408188432454e-05,0.0003,0.1265625,,
170,146.97,112,146.97,597,19104,11920,-0.034700221568346026,0.052126803,-0.2701760150492191,-0.2378380298614502,0.2,-0.06401634216308594,1.0559532029219554e-05,0.0003,0.128125,,
170,146.97,112,146.97,598,19136,11940,-0.02222541505470872,0.042230852,-0.2019611120223999,0.8834109529852867,0.2,-0.03462834656238556,2.8880978334200335e-06,0.0003,0.1046875,,
170,146.97,112,146.97,599,19168,11960,-0.011254439782351255,0.0029068785,-0.2831366330385208,0.910454697906971,0.2,-0.012847871519625187,3.678584971567034e-06,0.0003,0.15625,,
170,148.72,112,148.72,600,19200,11980,-0.023360826820135117,0.04925625,-0.20645668283104895,0.4525027275085449,0.2,-0.030629655346274376,6.836508964624954e-06,0.0003,0.1328125,,
170,148.72,112,148.72,601,19232,12000,-0.010943137854337693,0.014751441,-0.22219305410981177,0.8147300034761429,0.2,-0.019254326820373535,7.0923558632785e-05,0.0003,0.0734375,,
170,148.72,113,148.72,602,19264,12020,-0.016562110185623168,0.026447646,-0.2342503197491169,0.8329607993364334,0.2,-0.02062613144516945,7.452139961969806e-05,0.0003,0.075,,
170,148.72,113,148.72,603,19296,12040,-0.004770485498011112,0.006114303,-0.22296702042222022,0.7801403999328613,0.2,-0.006378025747835636,5.82998150093772e-06,0.0003,0.0515625,,
170,148.72,113,148.72,604,19328,12060,-0.0028206191025674345,0.0044410042,-0.22584859579801558,0.8901107162237167,0.2,-0.004873732570558786,5.3889200216872265e-06,0.0003,0.0546875,,
170,148.72,113,148.72,605,19360,12080,-0.028270926559343934,0.05418214,-0.16968865245580672,0.5268985629081726,0.2,-0.05703803151845932,8.278588825305633e-06,0.0003,0.0625,,
170,150.44,113,150.44,606,19392,12100,-0.007014606054872275,0.0034869676,-0.24839987233281136,0.726466566324234,0.2,-0.008929109200835228,5.870979634892137e-06,0.0003,0.1609375,,
170,150.44,113,150.44,607,19424,12120,-0.0025811005383729936,0.002754855,-0.23900114893913268,0.9852152206003666,0.2,-0.005424205679446459,2.777655499812681e-05,0.0003,0.0328125,,
170,150.44,114,150.44,608,19456,12140,-0.0027906147763133047,0.0016784007,-0.22167274206876755,0.7570251673460007,0.2,-0.004824759438633919,1.5886967048572842e-05,0.0003,0.0203125,,
170,150.44,114,150.44,609,19488,12160,-0.0020927879959344864,0.001691808,-0.21532588452100754,0.7524301558732986,0.2,-0.003474930999800563,6.769618403268396e-06,0.0003,0.0484375,,
170,150.44,114,150.44,610,19520,12180,-0.00800769291818142,0.0016241334,-0.16716305240988732,0.7332451343536377,0.2,-0.009377743117511272,4.539102678791096e-06,0.0003,0.053125,,
170,150.44,114,150.44,611,19552,12200,-0.018491140380501748,0.049165107,-0.153239107131958,0.8717987090349197,0.2,-0.03284352272748947,3.865285884785408e-06,0.0003,0.0734375,,
170,152.13,114,152.13,612,19584,12220,-0.0032253826037049295,0.019425526,-0.21478779166936873,0.7171887457370758,0.2,-0.01696581020951271,6.176041938488197e-06,0.0003,0.0734375,,
170,152.13,114,152.13,613,19616,12240,-0.002781690284609795,0.0021281699,-0.15717788264155388,0.9853139389306307,0.2,-0.004977869335561991,2.2865070968691724e-05,0.0003,0.025,,
170,152.13,115,152.13,614,19648,12260,-0.01142759257927537,0.0018022293,-0.23938520923256873,0.8992597758769989,0.2,-0.024874132126569748,2.6363979759480572e-05,0.0003,0.00625,,
170,152.13,115,152.13,615,19680,12280,-0.013708189688622951,0.014525596,-0.2659433990716934,0.748653769493103,0.2,-0.021711019799113274,6.6851724568550704e-06,0.0003,0.1015625,,
170,152.13,115,152.13,616,19712,12300,-0.012452560197561979,0.0027946383,-0.2545856885612011,0.8712841719388962,0.2,-0.014917830005288124,3.361329004292202e-06,0.0003,0.096875,,
170,152.13,115,152.13,617,19744,12320,-0.014104136172682047,0.031270154,-0.16960072442889212,0.8483117073774338,0.2,-0.032448068261146545,4.175947356088727e-06,0.0003,0.0234375,,
170,153.22,115,153.22,618,19776,12340,0.0006787633989006281,0.012197737,-0.2215929001569748,0.465678870677948,0.2,-0.005062788724899292,6.375727184604329e-06,0.0003,0.0515625,,
170,153.22,115,153.22,619,19808,12360,-0.0034035858232527973,0.0034221495,-0.2815769538283348,0.971820717677474,0.2,-0.005177577957510948,5.15255496793543e-05,0.0003,0.0765625,,
170,153.22,116,153.22,620,19840,12380,-0.010555399488657713,0.028759226,-0.2538955919444561,0.7411134839057922,0.2,-0.017611779272556305,2.486270136614621e-05,0.0003,0.0625,,
170,153.22,116,153.22,621,19872,12400,-0.01298354882746935,0.0053662704,-0.29521803855895995,0.25357723236083984,0.2,-0.01657451130449772,4.740026779472828e-05,0.0003,0.1296875,,
170,153.22,116,153.22,622,19904,12420,-0.01587163666263223,0.018076558,-0.31786058098077774,0.7915081232786179,0.2,-0.023913318291306496,2.5362052610944373e-06,0.0003,0.11875,,
170,153.22,116,153.22,623,19936,12440,-0.0023028898518532514,0.0019543283,-0.29011612832546235,0.8867134749889374,0.2,-0.003931181970983744,2.895263060054276e-06,0.0003,0.05,,
171,153.22,116,153.22,624,19968,12460,-0.008049251511693,0.0035890406,-0.27975733727216723,0.6018076539039612,0.2,-0.010154856368899345,5.060185731053934e-06,0.0003,0.1203125,,
,,,,,20000,12480,-0.0091858911793679,0.0053769806,-0.29097119718790054,0.8505045175552368,0.2,-0.01247396506369114,5.030987426835054e-06,0.0003,0.065625,200.0,200.0
169,153.22,117,153.22,625,20000,,,,,,,,,,,,
169,153.22,117,153.22,626,20032,12500,-0.012272779736667872,0.0473835,-0.2416571043431759,0.8942761942744255,0.2,-0.01812487468123436,3.487813601168455e-05,0.0003,0.096875,,
169,153.22,118,153.22,627,20064,12520,-0.0032539527863264086,0.0039914753,-0.24677596092224122,0.8106824457645416,0.2,-0.007102422881871462,1.3197931002650875e-05,0.0003,0.078125,,
169,153.22,118,153.22,628,20096,12540,-0.0004533253610134125,0.0042008096,-0.2760938122868538,0.8795454278588295,0.2,-0.001488831709139049,2.785550100270484e-06,0.0003,0.03125,,
169,153.22,118,153.22,629,20128,12560,-0.01804756694473326,0.004820966,-0.32577495872974394,0.8591168075799942,0.2,-0.0214120764285326,3.357941523063346e-06,0.0003,0.171875,,
169,153.22,118,153.22,630,20160,12580,-0.03170570712536573,0.0054895133,-0.3089374154806137,0.8598242700099945,0.2,-0.04113388434052467,4.14563116919453e-06,0.0003,0.1359375,,
169,153.88,119,153.88,631,20192,12600,-0.00855489750392735,0.008988509,-0.33011029958724974,0.8031492233276367,0.2,-0.012278466485440731,1.484233223436604e-05,0.0003,0.0953125,,
169,153.88,119,153.88,632,20224,12620,-0.01622989047318697,0.014211925,-0.24083296284079553,0.9799668155610561,0.2,-0.022330811247229576,2.800889797072159e-05,0.0003,0.1140625,,
169,153.88,119,153.88,633,20256,12640,-0.00886708041653037,0.011261116,-0.2338361993432045,0.8816981241106987,0.2,-0.010864347219467163,1.8750471144812764e-05,0.0003,0.0703125,,
169,153.88,119,153.88,634,20288,12660,-0.004598993901163339,0.0013114624,-0.19859059527516365,0.7330017387866974,0.2,-0.00911263283342123,3.009649526575231e-06,0.0003,0.0140625,,
169,153.88,119,153.88,635,20320,12680,-0.013951321039348841,0.0070030345,-0.2627621591091156,0.9285786524415016,0.2,-0.02132018469274044,2.5050041813301505e-06,0.0003,0.10625,,
169,153.88,120,153.88,636,20352,12700,0.0001200609840452671,0.0011829128,-0.22686429917812348,0.8798159584403038,0.2,3.2980820833472535e-05,3.815351897173969e-06,0.0003,0.0,,
169,154.76,120,154.76,637,20384,12720,-0.0007436666637659073,0.00056595355,-0.26234717667102814,0.7785435318946838,0.2,-0.0019057224271818995,9.925052745529684e-06,0.0003,0.0125,,
169,154.76,120,154.76,638,20416,12740,-0.006991427298635245,0.004713893,-0.20644960775971413,0.9854850964620709,0.2,-0.02689964696764946,2.5118915709754218e-05,0.0003,0.0046875,,
169,154.76,120,154.76,639,20448,12760,-0.005823101103305817,0.017063938,-0.2862392976880074,0.8305819481611252,0.2,-0.011080673895776272,2.1608551196550253e-05,0.0003,0.140625,,
169,154.76,120,154.76,640,20480,12780,-0.0024508603382855654,0.0052749244,-0.23620877116918565,0.567099928855896,0.2,-0.0033766883425414562,9.724933852339745e-06,0.0003,0.05625,,
169,154.76,120,154.76,641,20512,12800,-0.018070309609174728,0.022657497,-0.25300331488251687,0.813347578048706,0.2,-0.04605225473642349,1.7736159861669875e-06,0.0003,0.053125,,
169,154.76,121,154.76,642,20544,12820,1.3533979654312134e-05,0.0042595137,-0.23607302457094193,0.8392532169818878,0.2,-0.00795478280633688,2.6525833163759673e-06,0.0003,0.0140625,,
169,155.71,121,155.71,643,20576,12840,-0.01111220889724791,0.0020079464,-0.22440985664725305,0.8133153468370438,0.2,-0.013700897805392742,2.9959033554405325e-06,0.0003,0.06875,,
169,155.71,121,155.71,644,20608,12860,-0.004323456343263388,0.0014377367,-0.1988980807363987,0.9825885389000177,0.2,-0.007754137739539146,1.7358220475216513e-05,0.0003,0.0484375,,
169,155.71,121,155.71,645,20640,12880,-0.021048266813158988,0.03729931,-0.26350865215063096,0.6118137240409851,0.2,-0.034949541091918945,1.8174580782215342e-05,0.0003,0.078125,,
169,155.71,121,155.71,646,20672,12900,-0.008876811061054469,0.03166366,-0.27414186000823976,0.46865445375442505,0.2,-0.02205604873597622,2.5279647798015503e-05,0.0003,0.0671875,,
169,155.71,121,155.71,647,20704,12920,-0.004143494833260775,0.0065879626,-0.2858419343829155,0.5105203092098236,0.2,-0.009313863702118397,2.9793770181640865e-06,0.0003,0.0375,,
169,155.71,122,155.71,648,20736,12940,-0.04194088969379663,0.11615459,-0.271021868288517,0.5508130788803101,0.2,-0.06685629487037659,5.392410253080016e-06,0.0003,0.1546875,,
169,155.71,122,155.71,649,20768,12960,-0.0014110409654676914,0.014750126,-0.2955512672662735,0.7665402740240097,0.2,-0.0065496526658535,2.9231759299364056e-06,0.0003,0.0375,,
169,156.71,122,156.71,650,20800,12980,-0.0029107237234711645,0.0008812705,-0.29645304679870604,0.8193065375089645,0.2,-0.0048896754160523415,4.091508503734076e-06,0.0003,0.025,,
169,156.71,122,156.71,651,20832,13000,-0.010619355924427509,0.015481876,-0.27081631273031237,0.9050886482000351,0.2,-0.015559013932943344,3.207528388884384e-05,0.0003,0.05625,,
169,156.71,122,156.71,652,20864,13020,-0.010387691669166088,0.0021390188,-0.25002474412322045,0.8413644880056381,0.2,-0.014570926316082478,2.5718599681567865e-05,0.0003,0.1078125,,
169,156.71,122,156.71,653,20896,13040,-0.006045687478035688,0.0032473253,-0.2522546470165253,0.6198191940784454,0.2,-0.011265190318226814,4.65962154976296e-06,0.0003,0.021875,,
169,156.71,123,156.71,654,20928,13060,-0.01779933776706457,0.007758109,-0.26110525578260424,0.7642969191074371,0.2,-0.023918699473142624,3.553786177690199e-06,0.0003,0.159375,,
169,156.71,123,156.71,655,20960,13080,-0.007182149495929479,0.002962849,-0.2620157912373543,0.4713577628135681,0.2,-0.009241834282875061,4.018983645437402e-06,0.0003,0.059375,,
170,157.56,123,157.56,656,20992,13100,-0.013721483154222369,0.005548196,-0.2809174612164497,0.17414581775665283,0.2,-0.0190875381231308,6.06511562182277e-06,0.0003,0.16875,,
170,157.56,123,157.56,657,21024,13120,-0.011690943036228418,0.005885707,-0.23203551769256592,0.9769742265343666,0.2,-0.01772417314350605,2.3650834191357716e-05,0.0003,0.071875,,
170,157.56,123,157.56,658,21056,13140,-0.01182344499975443,0.079534076,-0.21306194216012955,0.8934731781482697,0.2,-0.01618511974811554,1.88802967841184e-05,0.0003,0.1375,,
170,157.56,123,157.56,659,21088,13160,-0.037810076214373115,0.046556883,-0.22641238197684288,-0.6869008541107178,0.2,-0.07077030092477798,9.436819618713344e-06,0.0003,0.09375,,
170,157.56,124,157.56,660,21120,13180,-0.020691640116274355,0.018283281,-0.2310125157237053,0.42274338006973267,0.2,-0.024845831096172333,4.678061804952449e-06,0.0003,0.203125,,
170,157.56,124,157.56,661,21152,13200,-0.019017297215759753,0.040324643,-0.22786604315042497,0.6331883370876312,0.2,-0.03380078822374344,3.827409500445356e-06,0.0003,0.10625,,
170,158.95,124,158.95,662,21184,13220,-0.010415153484791518,0.04232587,-0.22972723469138145,0.5516002476215363,0.2,-0.01673814095556736,3.176333189003344e-06,0.0003,0.1046875,,
170,158.95,124,158.95,663,21216,13240,-0.011112998891621827,0.04166186,-0.23277299031615256,0.9835725538432598,0.2,-0.023612795397639275,1.7837009454524378e-05,0.0003,0.05625,,
170,158.95,124,158.95,664,21248,13260,-0.011237139720469714,0.044028644,-0.2911934554576874,0.9282416477799416,0.2,-0.021304458379745483,1.7404895470463088e-05,0.0003,0.128125,,
170,158.95,124,158.95,665,21280,13280,0.00038003213703632357,0.00010942109,-0.2898257881402969,0.7883480489253998,0.2,-0.00045807749847881496,2.649117368491716e-06,0.0003,0.0,,
170,158.95,125,158.95,666,21312,13300,-0.009921013843268156,0.0018905783,-0.2786500737071037,0.8622208684682846,0.2,-0.019941281527280807,2.7259004582447233e-06,0.0003,0.0796875,,
170,158.95,125,158.95,667,21344,13320,-0.034393713157624003,0.041251265,-0.29098946452140806,0.6390440165996552,0.2,-0.043883003294467926,2.818472671606287e-06,0.0003,0.2109375,,
170,160.44,125,160.44,668,21376,13340,-0.007914115488529206,0.020982917,-0.2741511270403862,0.6280370354652405,0.2,-0.012210133485496044,3.6570497513821466e-06,0.0003,0.19375,,
170,160.44,125,160.44,669,21408,13360,-0.004805543180555105,0.0026371675,-0.23673169389367105,0.9868179010227323,0.2,-0.007165137212723494,1.264011771127116e-05,0.0003,0.05,,
170,160.44,125,160.44,670,21440,13380,-0.021294740308076144,0.024147717,-0.2197967067360878,0.7388811409473419,0.2,-0.030555326491594315,1.3541343469114508e-05,0.0003,0.0796875,,
170,160.44,126,160.44,671,21472,13400,-0.012266635801643134,0.017113782,-0.24145654514431952,0.7767186015844345,0.2,-0.020223286002874374,7.311033982659865e-06,0.0003,0.06875,,
170,160.44,126,160.44,672,21504,13420,-0.0029745147563517093,0.0010304935,-0.2627804040908813,0.6772671043872833,0.2,-0.004196973517537117,2.6659533205020123e-06,0.0003,0.0359375,,
170,160.44,126,160.44,673,21536,13440,-0.005700800381600857,0.001283424,-0.18045543059706687,0.8037275671958923,0.2,-0.007315014488995075,2.0143437723163514e-06,0.0003,0.0515625,,
170,160.44,126,160.44,674,21568,13460,-0.001946069672703743,0.02004324,-0.33538528382778166,0.492625892162323,0.2,-0.001595706562511623,3.825918793154415e-06,0.0003,0.1546875,,
170,162.03,126,162.03,675,21600,13480,-0.022515447437763215,0.008079011,-0.2747214466333389,0.4354732036590576,0.2,-0.03397781029343605,3.3587071811780334e-06,0.0003,0.15,,
170,162.03,126,162.03,676,21632,13500,-0.01472697388380766,0.005101135,-0.2194853715598583,0.9238015562295914,0.2,-0.024079354479908943,2.0144611062278274e-05,0.0003,0.059375,,
170,162.03,127,162.03,677,21664,13520,-0.010677303932607175,0.005488787,-0.30786202996969225,0.8581208884716034,0.2,-0.012808436527848244,1.397241976519581e-05,0.0003,0.215625,,
170,162.03,127,162.03,678,21696,13540,-0.015996148530393838,0.03500448,-0.19519598484039308,-0.9148612022399902,0.2,-0.03383893519639969,6.587741449948226e-06,0.0003,0.084375,,
170,162.03,127,162.03,679,21728,13560,-0.0005252978764474392,0.007606432,-0.2088247612118721,0.6773403286933899,0.2,-0.012720737606287003,2.676392864486843e-06,0.0003,0.021875,,
170,162.03,127,162.03,680,21760,13580,-0.0024770185351371764,0.0007590968,-0.21515411213040353,0.8136632889509201,0.2,-0.0028716453816741705,2.1972963395455736e-06,0.0003,0.0375,,
170,163.67,127,163.67,681,21792,13600,-0.007928152149543167,0.002393514,-0.20404670313000678,0.5940779447555542,0.2,-0.01394612155854702,3.3135557714558673e-06,0.0003,0.075,,
170,163.67,127,163.67,682,21824,13620,-0.0017134686931967735,0.00077981595,-0.1744630329310894,0.9811675325036049,0.2,-0.0032938914373517036,1.2619446579265059e-05,0.0003,0.009375,,
170,163.67,128,163.67,683,21856,13640,-0.002337735518813133,0.0009061983,-0.22661691680550575,0.8970905989408493,0.2,-0.005360382609069347,8.278819791485148e-06,0.0003,0.00625,,
170,163.67,128,163.67,684,21888,13660,-0.005087337363511324,0.010782514,-0.09108039066195488,0.27999794483184814,0.2,-0.010624417103827,3.5189193340556813e-06,0.0003,0.0203125,,
170,163.67,128,163.67,685,21920,13680,-0.014657337870448827,0.03628588,-0.15766648203134537,0.7842586189508438,0.2,-0.021396279335021973,1.6507669670318138e-06,0.0003,0.115625,,
170,163.67,128,163.67,686,21952,13700,-0.0005720207467675209,0.0011329679,-0.17277899235486985,0.9118579402565956,0.2,-0.00215417449362576,1.8163053937314543e-06,0.0003,0.009375,,
170,165.39,128,165.39,687,21984,13720,-0.008053855877369643,0.0049862517,-0.29769451171159744,0.7031545042991638,0.2,-0.011053001508116722,3.1443099260286546e-06,0.0003,0.0953125,,
170,165.39,128,165.39,688,22016,13740,-0.013004387356340885,0.01617804,-0.17389482334256173,0.9885742478072643,0.2,-0.02178068645298481,1.5855109131734936e-05,0.0003,0.0609375,,
170,165.39,129,165.39,689,22048,13760,-0.002574306633323431,0.0012158658,-0.197885137796402,0.8558932095766068,0.2,-0.00609813304618001,2.1115361187185043e-05,0.0003,0.003125,,
170,165.39,129,165.39,690,22080,13780,-0.0027807088568806647,0.00095403567,-0.1826157219707966,0.8223193734884262,0.2,-0.0061563062481582165,4.301097033021506e-06,0.0003,0.0046875,,
170,165.39,129,165.39,691,22112,13800,-0.01025284854695201,0.017587107,-0.15388137996196746,0.9176777601242065,0.2,-0.015994273126125336,9.519295190330012e-07,0.0003,0.0546875,,
170,165.39,129,165.39,692,22144,13820,-0.00039556343108415604,0.0008536894,-0.25338088274002074,0.9248341992497444,0.2,-0.002269918331876397,1.3287511364978854e-06,0.0003,0.0,,
170,166.94,129,166.94,693,22176,13840,-0.006084161903709173,0.0014789607,-0.18342517092823982,0.8151362091302872,0.2,-0.0063799163326621056,2.523071884752426e-06,0.0003,0.0671875,,
171,166.94,129,166.94,694,22208,13860,-0.005074399337172508,0.00473164,-0.19850289225578308,0.9843897093087435,0.2,-0.006593463942408562,1.3227377712610177e-05,0.0003,0.05,,
171,166.94,130,166.94,695,22240,13880,-0.012732289917767047,0.0132158175,-0.17976134195923804,0.5794645249843597,0.2,-0.020355848595499992,1.2780056613337365e-05,0.0003,0.059375,,
171,166.94,130,166.94,696,22272,13900,-0.00420700702816248,0.00064961426,-0.14370597898960114,0.911538727581501,0.2,-0.008058388717472553,8.404302752751391e-06,0.0003,0.040625,,
171,166.94,130,166.94,697,22304,13920,-0.03219881001859903,0.08057267,-0.23895722776651382,-0.9496723413467407,0.2,-0.05026239529252052,4.486974353312689e-06,0.0003,0.1734375,,
171,166.94,130,166.94,698,22336,13940,-0.014111973997205495,0.005599875,-0.23856776282191278,0.8364040404558182,0.2,-0.019102757796645164,1.059982287188177e-06,0.0003,0.1375,,
171,166.94,130,166.94,699,22368,13960,-0.025405643880367278,0.009277019,-0.33675187826156616,0.8487161993980408,0.2,-0.03460747376084328,2.183707647418487e-06,0.0003,0.2921875,,
171,167.98,130,167.98,700,22400,13980,-0.0062822427600622175,0.0031972956,-0.22651846557855607,0.8420950174331665,0.2,-0.0130684282630682,2.5654518822193493e-06,0.0003,0.015625,,
171,167.98,131,167.98,701,22432,14000,-0.008091406524181366,0.015693784,-0.18921887278556823,0.9666925929486752,0.2,-0.01870911940932274,7.68781449096423e-06,0.0003,0.0453125,,
171,167.98,131,167.98,702,22464,14020,-0.008005119953304529,0.036006205,-0.24547203332185746,0.8775883838534355,0.2,-0.022877227514982224,5.761913553214981e-06,0.0003,0.0859375,,
171,167.98,131,167.98,703,22496,14040,-0.014381838496774435,0.0012861099,-0.20975151062011718,0.8818966448307037,0.2,-0.014020971022546291,1.7861866808743797e-06,0.0003,0.0546875,,
171,167.98,131,167.98,704,22528,14060,-0.0083171172067523,0.0024123294,-0.31685390919446943,0.8324935138225555,0.2,-0.010392220690846443,1.8417959381622496e-06,0.0003,0.059375,,
171,167.98,131,167.98,705,22560,14080,-0.009772488102316856,0.0038676104,-0.29640481919050216,0.6751733422279358,0.2,-0.011685614474117756,2.061340842374193e-06,0.0003,0.0921875,,
171,168.97,131,168.97,706,22592,14100,-0.025554189644753932,0.057597004,-0.24430827647447587,0.6462994515895844,0.2,-0.03538193181157112,2.362526902288664e-06,0.0003,0.13125,,
171,168.97,132,168.97,707,22624,14120,-0.017139144521206618,0.018769402,-0.23782095685601234,0.9759895149618387,0.2,-0.024353737011551857,1.9385754603717943e-05,0.0003,0.0609375,,
171,168.97,132,168.97,708,22656,14140,-0.014603258669376373,0.0113391755,-0.22591539844870567,0.8494171053171158,0.2,-0.020171411335468292,1.389845720041194e-05,0.0003,0.1578125,,
171,168.97,132,168.97,709,22688,14160,-0.031482833437621593,0.0296222,-0.306698314845562,0.5161732733249664,0.2,-0.042727455496788025,4.79978198200115e-06,0.0003,0.2109375,,
171,168.97,132,168.97,710,22720,14180,-0.0032394601963460445,0.0011351947,-0.2507390476763248,0.8739287704229355,0.2,-0.0086749866604805,2.255238496218226e-06,0.0003,0.0078125,,
171,168.97,132,168.97,711,22752,14200,-0.002610722091048956,0.010911918,-0.33337280750274656,0.785165548324585,0.2,-0.005893165245652199,2.2942384021007454e-06,0.0003,0.1375,,
171,170.56,132,170.56,712,22784,14220,-0.01114087663590908,0.03924632,-0.2978015199303627,0.5980189144611359,0.2,-0.020265795290470123,2.0937646922902786e-06,0.0003,0.15,,
171,170.56,133,170.56,713,22816,14240,-0.012629767460748554,0.010758138,-0.21949840858578681,0.9777321126312017,0.2,-0.015184804797172546,2.7938340008404338e-05,0.0003,0.1109375,,
171,170.56,133,170.56,714,22848,14260,-0.007277308776974678,0.015370687,-0.22135709673166276,0.8572805374860764,0.2,-0.012317956425249577,1.1678903524625639e-05,0.0003,0.0765625,,
171,170.56,133,170.56,715,22880,14280,-0.024289553705602884,0.014691372,-0.25028392747044564,0.7111078798770905,0.2,-0.0465499646961689,7.252882664943172e-06,0.0003,0.0828125,,
171,170.56,133,170.56,716,22912,14300,-0.019489715062081813,0.03192664,-0.2872550219297409,0.6700702905654907,0.2,-0.027083884924650192,1.8811041400113027e-06,0.0003,0.1359375,,
171,170.56,133,170.56,717,22944,14320,-0.001882476732134819,0.008544108,-0.29373726695775987,0.9053574129939079,0.2,-0.0036014278884977102,1.3279489849082894e-06,0.0003,0.046875,,
171,172.05,133,172.05,718,22976,14340,-0.004063043929636479,0.002640875,-0.34011967927217485,0.5633832812309265,0.2,-0.005455773323774338,3.4164396765845594e-06,0.0003,0.1265625,,
171,172.05,134,172.05,719,23008,14360,-0.009959692787379026,0.01727897,-0.25409325808286665,0.9838585425168276,0.2,-0.0145101398229599,1.1559272479644278e-05,0.0003,0.134375,,
171,172.05,134,172.05,720,23040,14380,-0.028268585074692966,0.014501833,-0.23774183988571168,0.8725288808345795,0.2,-0.03810998424887657,1.625728514227376e-05,0.0003,0.08125,,
171,172.05,134,172.05,721,23072,14400,-0.005788783915340901,0.007435957,-0.28318059891462327,0.5877214074134827,0.2,-0.010975182987749577,6.864276974738459e-06,0.0003,0.0625,,
171,172.05,134,172.05,722,23104,14420,-0.003855362255126238,0.015376229,-0.3280968129634857,0.8204234093427658,0.2,-0.008474471047520638,1.6819940583445713e-06,0.0003,0.0828125,,
171,172.05,134,172.05,723,23136,14440,-0.013264032173901796,0.0022767056,-0.27796912640333177,0.7606756687164307,0.2,-0.013789608143270016,2.2835915615360137e-06,0.0003,0.0875,,
171,172.05,134,172.05,724,23168,14460,-0.0036777887493371964,0.002439431,-0.32053432911634444,0.6804090440273285,0.2,-0.0067082056775689125,3.512115699777496e-06,0.0003,0.0734375,,
171,173.62,135,173.62,725,23200,14480,-0.020370560232549906,0.07372515,-0.24780651479959487,0.850539892911911,0.2,-0.02764114737510681,2.5855116291495507e-06,0.0003,0.1296875,,
171,173.62,135,173.62,726,23232,14500,-0.009910789504647254,0.00949886,-0.26032476872205734,0.9537158161401749,0.2,-0.012844226323068142,1.3851314611201815e-05,0.0003,0.034375,,
171,173.62,135,173.62,727,23264,14520,-0.007885446585714818,0.019810578,-0.26185639649629594,0.8649009615182877,0.2,-0.01064356043934822,1.54305250816833e-05,0.0003,0.1234375,,
171,173.62,135,173.62,728,23296,14540,-0.001990406587719917,0.0020089997,-0.27744949162006377,0.6872771680355072,0.2,-0.00273146852850914,2.475755582054262e-06,0.0003,0.028125,,
171,173.62,135,173.62,729,23328,14560,-0.02163215819746256,0.030542476,-0.28720749616622926,0.9136523604393005,0.2,-0.03577306494116783,8.444854529443546e-07,0.0003,0.078125,,
171,173.62,135,173.62,730,23360,14580,-0.0030306283384561538,0.0023943437,-0.2960600644350052,0.9156952500343323,0.2,-0.004120740108191967,1.3677300103154267e-06,0.0003,0.0578125,,
171,175.29,136,175.29,731,23392,14600,-0.009211752284318208,0.0043776147,-0.3132058560848236,0.5823453962802887,0.2,-0.018702559173107147,5.23581477409607e-06,0.0003,0.121875,,
171,175.29,136,175.29,732,23424,14620,-0.013735124096274375,0.021632623,-0.25282574743032454,0.9695616737008095,0.2,-0.023539425805211067,1.758693188094185e-05,0.0003,0.065625,,
171,175.29,136,175.29,733,23456,14640,-0.02135852137580514,0.047774587,-0.2530516877770424,0.8071870654821396,0.2,-0.041696690022945404,1.0247649152006489e-05,0.0003,0.115625,,
171,175.29,136,175.29,734,23488,14660,-0.015370465721935034,0.022068556,-0.2681840769946575,0.9307276457548141,0.2,-0.02044607885181904,5.356360588848474e-07,0.0003,0.096875,,
171,175.29,136,175.29,735,23520,14680,-0.00763522982597351,0.016085465,-0.26285794377326965,0.7849552631378174,0.2,-0.010744313709437847,2.7124867983729927e-06,0.0003,0.0828125,,
172,175.29,136,175.29,736,23552,14700,-0.0015059011057019234,0.000980366,-0.24224536642432212,0.764122799038887,0.2,-0.0027062834706157446,2.176550833610236e-06,0.0003,0.0265625,,
172,176.71,137,176.71,737,23584,14720,-0.014688830729573965,0.010827145,-0.2656248793005943,0.49825793504714966,0.2,-0.022226795554161072,4.710437065114093e-06,0.0003,0.0796875,,
172,176.71,137,176.71,738,23616,14740,-0.0029341336339712143,0.0020183055,-0.2170470878481865,0.985742419026792,0.2,-0.0037680051755160093,9.871105658021406e-06,0.0003,0.025,,
172,176.71,137,176.71,739,23648,14760,-0.004134065564721822,0.0042324485,-0.2391283243894577,0.8470829278230667,0.2,-0.0066696349531412125,7.907081680968986e-06,0.0003,0.0546875,,
